rooms,price,flat_area,district,address,latitude,longitude,subway,prestigious
2,25000.0,164.0,Голосіївський,"Казимира Малевича вул. (Боженка), 48",50.42341614,30.51366997,Палац Україна,3
2,10000.0,92.0,Солом'янський,"Карела Чапека вул. (Фучіка Юліуса), 15",50.44026947,30.46907425,,2
1,10500.0,82.0,Дарницький,"Драгоманова вул., 1Г",50.41769409,30.63632011,,1
3,36903.06,335.0,Шевченківський,"Тургенєвська вул., 46/11",50.45239639,30.49197388,,3
2,16000.0,84.6,Шевченківський,"Загорівська вул. (Багговутівська), 1В",50.47238159,30.47124481,,3
4,20000.0,206.0,Печерський,"Левандовська вул. (Аніщенка), 14",50.43871307,30.54673386,,3
1,12000.0,56.0,Шевченківський,"Берестейський просп. (Перемоги), 3 ",50.4470787,30.48861504,,3
2,22164.0,140.0,Голосіївський,"Тарасівська вул., 29/50",50.43470764,30.50608826,Олімпійська,3
3,48022.0,255.0,Печерський,"Драгомирова вул., 12",50.41279221,30.54558754,,3
1,12500.0,55.0,Шевченківський,"Берестейський просп. (Перемоги), 3",50.4470787,30.48861504,,3
3,11500.0,120.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 28",50.51385117,30.50930977,Мінська,2
1,13000.0,55.0,Голосіївський,"Васильківська вул., 100 а",50.38207245,30.4763031,Виставковий центр,3
2,10000.0,109.3,Печерський,"Предславинська вул., 49",50.41808319,30.52579308,Палац Україна,3
2,15000.0,82.0,Голосіївський,"Жилянська вул., 45",50.43437195,30.50447845,Олімпійська,3
3,110820.0,250.0,Печерський,"Болсуновська вул. (Струтинського), 2а",50.4211731,30.55217743,,3
3,20000.0,142.0,Дніпровський,"Ентузіастів вул., 21",50.43959427,30.60631561,,1
1,13000.0,98.0,Оболонський,"Тимошенка маршала вул., 13а",50.51182556,30.4924736,Мінська,2
1,13000.0,58.0,Голосіївський,"Васильківська вул., 100А",50.38207245,30.4763031,Виставковий центр,3
3,17000.0,123.0,Солом'янський,"Гетьмана Вадима вул., 30",50.44485474,30.44156075,,2
2,10000.0,126.0,Дарницький,"Харківське шосе 22-й км вул., 58а",50.41127777,30.66838264,,1
2,14000.0,98.0,Голосіївський,"Васильківська вул., 8",50.39640427,30.5035038,Голосіївська,3
2,14000.0,95.5,Шевченківський,"Нагірна вул., 6/31",50.4745369,30.47769356,,3
2,11000.0,98.0,Дарницький,"Драгоманова вул., 3в",50.41588211,30.63833427,,1
1,13000.0,98.0,Оболонський,"Тимошенка маршала вул., 13А",50.51182556,30.4924736,Мінська,2
1,12000.0,72.0,Дарницький,"Центральна вул., 19",50.39172363,30.60669136,,1
3,50000.0,175.1,Шевченківський,"В'ячеслава Липинського вул. (Чапаєва), 8",50.44955826,30.50681877,,3
1,11000.0,84.0,Солом'янський,"Ернста вул., 2",50.41635513,30.45825195,,2
3,20000.0,131.0,Шевченківський,"Велика Житомирська вул., 29а",,,,3
1,17000.0,135.0,Голосіївський,"Забіли Віктора вул., 5",50.40025711,30.51607895,Деміївська,3
4,68339.0,250.0,Печерський,"Буслівська вул., 10",50.40769577,30.55680466,,3
3,99738.0,248.0,Печерський,"Драгомирова вул., 11В",50.40830994,30.54776573,,3
1,9000.0,72.0,Голосіївський,"Юлії Здановської вул. (Ломоносова), 81б",50.38519669,30.4663868,Виставковий центр,3
3,18000.0,180.0,Голосіївський,"Мейтуса композитора вул., 4",50.38714218,30.46334457,Виставковий центр,3
2,17000.0,139.0,Дарницький,"Мишуги Олександра вул., 12",50.39573288,30.63640404,,1
3,59104.0,240.0,Печерський,"Євгена Коновальця вул. (Щорса), 36-В",50.424888609999996,30.5329628,,3
2,14500.0,101.0,Печерський,"Миколи Міхновського бульв. (Дружби Народів), 20",50.41563416,30.54100227,,3
3,35000.0,241.0,Печерський,"Євгена Коновальця вул. (Щорса), 32-Г",50.42557526,30.53094864,,3
2,15000.0,155.0,Солом'янський,"Смілянська вул., 10/31",50.42414856,30.44765663,,2
3,30000.0,215.0,Печерський,"Панаса Мирного вул., 17",50.43356705,30.53685379,,3
3,32000.0,220.0,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 16",50.42643738,30.52152252,Олімпійська,3
1,6500.0,57.0,Подільський,"Електриків вул., 26/10",50.47642136,30.53183746,Контрактова площа,3
3,16000.0,128.0,Голосіївський,"Голосіївський просп. (40-річчя Жовтня), 15Б",50.40434265,30.5165844,Деміївська,3
3,25000.0,155.0,Шевченківський,"Салютна вул., 2Б",50.47113037,30.40116882,,3
2,14500.0,151.0,Дарницький,"Григоренка Петра просп., 22/20",50.40905762,30.62652206,,1
3,20000.0,142.0,Шевченківський,"Велика Житомирська вул., 29А",50.45516205,30.5104351,,3
2,12000.0,120.0,Оболонський,"Кондратюка, 3",50.51900101,30.48756027,Героїв Дніпра,2
3,38787.0,271.0,Дарницький,"Завальна вул., 1",50.39266968,30.6092968,,1
1,16000.0,90.0,Дніпровський,"Євгена Сверстюка вул. (Раскової Марини), 6В",,,,1
2,12000.0,108.0,Шевченківський,"Довженка Олександра вул., 16в",50.46217346,30.44953728,,3
1,29552.0,108.0,Печерський,"Михайла Бойчука вул. (Кіквідзе), 17",50.41268158,30.54987907,,3
3,20000.0,169.0,Голосіївський,"Юлії Здановської вул. (Ломоносова), 54",50.38516235,30.46281624,Виставковий центр,3
4,16000.0,245.0,Солом'янський,"Клінічна вул., 6",50.41850281,30.4858284,,2
2,14000.0,115.0,Голосіївський,"Феодосійський пров., 14а",50.40338898,30.53075409,Деміївська,3
4,16000.0,300.0,Солом'янський,"Клінічна вул., 23-25",50.41880798,30.49007607,,2
1,12000.0,54.0,Шевченківський,"Ільєнка, 87",50.47082138,30.46274185,,3
1,9000.0,60.0,Оболонський,"Рокоссовського маршала просп., 6",50.52195358,30.45944405,,2
2,10000.0,125.0,Дарницький,"Пчілки Олени вул., 2а",50.41704559,30.62469292,,1
1,15500.0,65.0,Святошинський,"Кольцова бульв., 8",50.41896439,30.38513756,,2
1,7990.0,78.0,Оболонський,"Героїв Дніпра вул., 23",50.52120209,30.49181938,Героїв Дніпра,2
1,29552.0,113.0,Голосіївський,"Голосіївський просп. (40-річчя Жовтня), 68",50.39936447,30.51091576,Голосіївська,3
1,17000.0,86.0,Солом'янський,"Березова вул., 46",50.39783478,30.46747017,Васильківська,2
1,17000.0,83.4,Подільський,"Олександра Олеся вул., 4",50.50029373,30.42539787,,3
2,13800.0,83.0,Подільський,"Всеволода Змієнка вул., 21",50.50527191,30.41227341,,3
1,8500.0,73.0,Голосіївський,"Жилянська вул., 76",50.4375267,30.50172615,,3
1,11000.0,57.0,Дарницький,"Харківське шосе, 210",50.406353,30.67565727,,1
1,11500.0,68.0,Голосіївський,"Юлії Здановської вул. (Ломоносова), 85б",50.38280106,30.46264839,Іподром,3
2,18000.0,84.0,Дарницький,"Зарічна вул., 1а",50.39605713,30.59874916,,1
3,18000.0,170.0,Дарницький,"Бориса Гмирі вул., 9В",50.3920517,30.62989807,,1
2,21000.0,125.0,Печерський,"Лютеранська вул., 8",,,,3
1,8000.0,56.0,Дніпровський,"Навої Алішера просп., 67",50.47076416,30.5992012,,1
1,12000.0,49.6,Шевченківський,"Юрія Іллєнка вул. (Мельникова), 87",50.47082138,30.46274185,,3
1,9000.0,80.0,Святошинський,"Коласа Якуба вул., 13",50.43665695,30.37664223,,2
3,19000.0,175.0,Голосіївський,"Самійла Кішки вул. (Конєва), 9",50.3845787,30.45762444,Іподром,3
1,6000.0,50.5,Святошинський,"Роллана Ромена бульв., 5в",50.42857361,30.36936951,,2
1,18000.0,90.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 4",50.49254608,30.52513504,,2
2,11000.0,76.0,Дніпровський,"Плєханова вул., 4б",50.44697571,30.59952736,,1
2,24011.0,52.0,Дарницький,"Зарічна вул., 6",50.39503479,30.60703468,,1
2,12000.0,82.0,Святошинський,"Котельникова Михайла вул., 25",50.45209503,30.38073921,,2
2,18000.0,148.0,Подільський,"Почайнинська вул., 70",50.47450638,30.51413918,Тараса Шевченка,3
1,10000.0,79.0,Святошинський,"Сім’ї Стешенків вул. (Строкача Тимофія), 7",50.43449783,30.39873314,,2
2,11000.0,76.0,Деснянський,"Мілютенка вул., 11",50.46992874,30.63197708,,1
3,10000.0,110.0,Святошинський,"Наумова генерала вул., 27",50.47291565,30.33281136,,2
1,29552.0,52.0,Печерський,"Євгена Коновальця вул. (Щорса), 34Б",50.42731857,30.53315544,,3
3,16000.0,156.0,Святошинський,"Ушакова Миколи вул., 1Д",50.460044859999996,30.33764458,,2
2,12000.0,99.0,Печерський,"Лесі Українки бульв., 5а",50.43607712,30.53002357,,3
2,18000.0,44.0,Голосіївський,"Юлії Здановської вул. (Ломоносова), 34Б",50.39067459,30.4790802,Васильківська,3
2,16500.0,141.0,Дарницький,"Гришка Михайла вул., 9",50.39531326,30.63398361,,1
2,15000.0,86.0,Дніпровський,"Окіпної Раїси вул., 7а",50.44808578,30.59447098,,1
3,35000.0,135.0,Голосіївський,"Саксаганського вул., 44Б",50.43666458,30.50834084,Площа Льва Толстого,3
2,12000.0,84.0,Голосіївський,"Науки просп., 60А",50.38054276,30.53310013,,3
1,9000.0,62.0,Солом'янський,"Островського Миколи вул., 13",50.43484879,30.48467636,,2
3,28000.0,182.0,Дарницький,"Ахматової Анни вул., 35",50.40681458,30.62443542,,1
2,27705.0,106.0,Печерський,"Джона Маккейна вул. (Кудрі Івана), 3А",50.41469955,30.52752876,Либідська,3
1,15000.0,85.0,Голосіївський,"Практична вул., 3",50.39502335,30.47081375,Васильківська,3
