rooms,price,flat_area,district,address,subway,prestigious,Closest_subway,Closest_subway_location,Distance Text,Distance Value,Duration Text,Duration Value,target_location
1,9500.0,55.0,Солом'янський,"Відрадний просп. (Чубаря), 10а",,2,Shuliavska,"50.45422809999999, 30.44862209999999",4.0 km,3983.0,50 mins,3029.0,"50.43153381,30.43161392"
2,12500.0,85.0,Шевченківський,"Борщагівська вул., 14а",,3,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",0.8 km,802.0,11 mins,681.0,"50.448452,30.46915817"
2,15000.0,88.0,Печерський,"Князів Острозьких вул. (Московська), 17/2",,3,Arsenalna,"50.4430624, 30.54715739999999",0.8 km,781.0,10 mins,582.0,"50.43855667,30.54502296"
1,18000.0,59.5,Печерський,"Гордієнка Костя пров., 2а",,3,Klovska,"50.4369687, 30.531807",3.0 km,2992.0,37 mins,2232.0,"50.44020462,30.53574944"
2,7500.0,88.0,Шевченківський,"Дегтярівська вул., 15",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.5 km,536.0,6 mins,378.0,"50.46160507,30.4767704"
2,6000.0,82.0,Дніпровський,"Кібальчича Миколи вул., 6",,1,Darnytsia,"50.455958, 30.61296999999999",4.8 km,4763.0,59 mins,3519.0,"50.48922729,30.59391403"
1,5500.0,67.0,Деснянський,"проспект Маяковського, 81/11",,1,,,,,,,"50.51984024,30.61730003"
1,7000.0,50.0,Подільський,"Галицька вул., 11",,3,,,,,,,"nan,nan"
1,10000.0,53.0,Святошинський,"Степана Чобану вул. (Алексухіна Василя), 24",,2,Sviatoshyn,"50.4577675, 30.39065719999999",1.5 km,1523.0,19 mins,1156.0,"50.46496582,30.38288689"
2,6000.0,85.0,Деснянський,"Кубанської України вул. (Жукова маршала), 30",,1,Lisova,"50.4646598, 30.64556570000001",3.4 km,3367.0,42 mins,2530.0,"50.48723221,30.63178444"
3,9000.0,166.0,Деснянський,"Милославська вул., 12",,1,,,,,,,"50.53421021,30.59875298"
2,15000.0,130.0,Дарницький,"Срібнокільська вул., 24",,1,Osokorky,"50.395248, 30.616231",0.8 km,774.0,10 mins,595.0,"50.40101242,30.61806107"
1,7000.0,58.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 17а",Оболонь,2,Obolon,"50.5015363, 30.4982311",1.4 km,1409.0,18 mins,1052.0,"50.50377274,30.50911331"
2,10000.0,83.0,Печерський,"Євгена Коновальця вул. (Щорса), 15/1",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.8 km,826.0,9 mins,565.0,"50.4257164,30.52577209"
2,10000.0,91.0,Дніпровський,"Леоніда Каденюка просп. (Гагаріна Юрія), 2/35",,1,Darnytsia,"50.455958, 30.61296999999999",3.1 km,3116.0,40 mins,2407.0,"50.44384766,30.62832069"
2,20000.0,84.0,Дарницький,"Зарічна вул., 6/1",,1,Slavutych,"50.3942606, 30.6048644",0.9 km,907.0,11 mins,687.0,"50.39511871,30.60259247"
2,12000.0,82.0,Дніпровський,"Леоніда Каденюка просп. (Гагаріна Юрія), 13-А",,1,Chernihivska,"50.459892, 30.63029200000001",1.4 km,1427.0,17 mins,1046.0,"50.44839478,30.62744522"
2,16000.0,153.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 47а",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",1.4 km,1404.0,17 mins,1018.0,"50.51885986,30.51296616"
2,7000.0,97.0,Подільський,"Гонгадзе Георгiя просп. (Радянської України), 7",,3,Syrets,"50.47676180000001, 30.4327791",5.6 km,5622.0,1 hour 9 mins,4163.0,"50.51099777,30.40754509"
1,18000.0,75.0,Дарницький,"Драгоманова вул., 10",,1,Pozniaky,"50.3978642, 30.6347451",2.2 km,2214.0,28 mins,1672.0,"50.41399002,30.63598442"
1,7500.0,54.0,Святошинський,"Кіпріанова академіка вул., 4",,2,Zhytomyrska,"50.45624509999999, 30.3654504",3.7 km,3672.0,46 mins,2738.0,"50.43788528,30.3793335"
1,12000.0,70.0,Дарницький,"Чавдар Єлизавети вул., 34",,1,Osokorky,"50.395248, 30.616231",1.2 km,1174.0,15 mins,900.0,"50.39011002,30.6264782"
2,7000.0,85.0,Дніпровський,"Курнатовського вул., 15-А",,1,Darnytsia,"50.455958, 30.61296999999999",4.5 km,4463.0,56 mins,3345.0,"50.48728561,30.60214233"
1,25858.0,90.0,Шевченківський,"проспект перемоги, 5в",,3,Vokzalna,"50.44133530000001, 30.489963",1.1 km,1125.0,14 mins,866.0,"50.4465332,30.48665428"
3,29552.0,218.0,Дарницький,"Садова вул., 73",,1,Slavutych,"50.3942606, 30.6048644",1.4 km,1431.0,18 mins,1064.0,"50.39053345,30.60658836"
2,88656.0,264.0,Дарницький,"Раїси Окіпної, 18",,1,Vyrlytsia,"50.4029499, 30.666911",0.9 km,921.0,11 mins,684.0,"50.40825653,30.67285728"
2,15000.0,113.0,Голосіївський,"Рудницького Степана вул. (Вільямса академіка), 9",Васильківська,3,,,,,,,"nan,nan"
2,7500.0,89.0,Шевченківський,"Януша Корчака вул. (Баумана), 4",,3,Beresteiska,"50.4593178, 30.4186364",0.9 km,903.0,12 mins,706.0,"50.46348953,30.41265106"
1,4600.0,54.0,Деснянський,"Братиславська вул., 18а",,1,Chernihivska,"50.459892, 30.63029200000001",1.2 km,1164.0,15 mins,877.0,"50.4690094,30.62809181"
4,23000.0,148.0,Шевченківський,"Шевченка Тараса бульв., 58",,3,Universytet,"50.4432683, 30.5046312",1.0 km,965.0,14 mins,848.0,"50.44657135,30.49641037"
1,16000.0,73.0,Солом'янський,"Освіти вул., 16",,2,Vokzalna,"50.44133530000001, 30.489963",3.3 km,3280.0,40 mins,2374.0,"50.42411804,30.46739769"
3,9000.0,118.0,Дарницький,"Ахматової Анни вул., 17",,1,Pozniaky,"50.3978642, 30.6347451",1.8 km,1791.0,23 mins,1353.0,"50.40857697,30.63330078"
2,44328.0,138.0,Голосіївський,"ул. Саксаганского, 37к",Олімпійська,3,Olimpiiska,"50.4312893, 30.5168687",0.8 km,800.0,10 mins,582.0,"50.435112,30.51237106"
3,6500.0,107.0,Дніпровський,"Івана Миколайчука вул. (Серафимовича), 19",,1,Livoberezhna,"50.451864, 30.59815699999999",2.6 km,2560.0,32 mins,1915.0,"50.43561935,30.60796165"
3,7000.0,111.0,Дніпровський,"Бажова вул., 2",,1,Darnytsia,"50.455958, 30.61296999999999",1.9 km,1868.0,24 mins,1417.0,"50.44982529,30.61945534"
1,4500.0,58.0,Деснянський,"Ореста Левицького вул. (Курчатова академіка), 7",,1,Chernihivska,"50.459892, 30.63029200000001",2.3 km,2267.0,29 mins,1713.0,"50.477005,30.62534904"
2,16000.0,136.0,Шевченківський,"Саксаганського вул., 113а",,3,Universytet,"50.4432683, 30.5046312",0.6 km,550.0,8 mins,485.0,"50.44160461,30.49885368"
2,7500.0,111.0,Деснянський,"Милославська вул., 32/51а",,1,,,,,,,"nan,nan"
2,6799.0,74.0,Солом'янський,"Метробудівська вул., 6а",,2,Nyvky,"50.4586495, 30.40437299999999",3.3 km,3284.0,41 mins,2471.0,"50.44195175,30.41074944"
2,19500.0,143.0,Дніпровський,"Євгена Сверстюка вул. (Раскової Марини), 6Е",,1,Livoberezhna,"50.451864, 30.59815699999999",1.0 km,958.0,11 mins,689.0,"50.44613266,30.6061821"
2,33246.0,92.0,Печерський,"ул. Драгомирова, 1-20",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.6 km,640.0,9 mins,553.0,"50.4133873,30.54660797"
2,72033.0,180.0,Шевченківський,"Софіївська вул., 12",,3,Khreshchatyk,"50.4473449, 30.5227597",0.8 km,794.0,10 mins,579.0,"50.45206833,30.51918793"
2,21000.0,99.0,Голосіївський,"Уласа Самчука вул. (Столєтова), 56а",,3,Vydubychi,"50.401822, 30.56048799999999",5.4 km,5431.0,1 hour 8 mins,4098.0,"50.39836884,30.54133034"
1,9000.0,70.0,Солом'янський,"Машинобудівна вул., 8",,2,Shuliavska,"50.45422809999999, 30.44862209999999",2.0 km,1962.0,26 mins,1564.0,"50.44699097,30.44085503"
1,9000.0,63.0,Дарницький,"Кочерги Івана вул., 3",,1,Pozniaky,"50.3978642, 30.6347451",3.0 km,3030.0,38 mins,2283.0,"50.42033386,30.61797142"
1,10000.0,68.0,Дарницький,"Світла вул., 3Д",,1,Boryspilska,"50.4033925, 30.68435999999999",1.0 km,1050.0,14 mins,837.0,"50.39783096,30.69237709"
1,5000.0,55.0,Дніпровський,"Празька вул., 19",,1,Chernihivska,"50.459892, 30.63029200000001",2.7 km,2657.0,33 mins,1987.0,"50.43977356,30.63901901"
2,12500.0,118.0,Дарницький,"Драгоманова вул., 1Є",,1,Kharkivska,"50.40067610000001, 30.6520895",2.4 km,2417.0,31 mins,1833.0,"50.41822052,30.63695526"
2,55410.0,319.0,Шевченківський,"Хмельницького Богдана вул., 42",,3,Universytet,"50.4432683, 30.5046312",0.7 km,652.0,9 mins,548.0,"50.44730377,30.50807381"
2,25000.0,127.0,Дарницький,"Малоземельна вул., 75Д",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1108.0,14 mins,841.0,"50.39293289,30.60108948"
2,6500.0,83.5,Подільський,"Гамаліївська вул. (Бестужева Олександра), 32",,3,Minska,"50.51224200000001, 30.498551",5.2 km,5189.0,1 hour 5 mins,3875.0,"50.51661682,30.43873215"
2,62797.99999999999,120.0,Печерський,"Лесі Українки бульв., 7-В",,3,Klovska,"50.4369687, 30.531807",0.7 km,691.0,9 mins,534.0,"50.43465805,30.53124046"
4,25000.0,190.5,Солом'янський,"Генерала Генадія Воробйова вул. (Курська), 13а",,2,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",4.1 km,4092.0,51 mins,3087.0,"50.43590927,30.46599197"
2,19000.0,88.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 39/11",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1469.0,21 mins,1236.0,"50.45008469,30.49621964"
2,18500.0,99.5,Печерський,"Лесі Українки бульв., 29",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.6 km,605.0,8 mins,468.0,"50.42050934,30.54743767"
1,4800.0,52.0,Дніпровський,"Вільде Едуарда вул., 3",,1,Darnytsia,"50.455958, 30.61296999999999",4.6 km,4648.0,58 mins,3496.0,"50.48857498,30.60353851"
4,45000.0,286.0,Шевченківський,"Гончара Олеся вул., 60",,3,Universytet,"50.4432683, 30.5046312",1.3 km,1282.0,18 mins,1090.0,"50.4500885,30.50099182"
2,10000.0,84.0,Шевченківський,"Данила Щербаківського вул. (Щербакова), 49",,3,Nyvky,"50.4586495, 30.40437299999999",1.8 km,1808.0,22 mins,1328.0,"50.47393417,30.40519905"
1,5500.0,50.0,Святошинський,"Берестейський просп. (Перемоги), 106",,2,Sviatoshyn,"50.4577675, 30.39065719999999",0.5 km,487.0,6 mins,371.0,"50.45751572,30.38402748"
1,8000.0,72.0,Дарницький,"Урлівська вул., 23а",,1,Osokorky,"50.395248, 30.616231",2.0 km,1971.0,25 mins,1492.0,"50.41055298,30.61328697"
2,25000.0,108.0,Печерський,"Лаврська вул., 4в",,3,Arsenalna,"50.4430624, 30.54715739999999",0.8 km,831.0,11 mins,644.0,"50.43754959,30.55015373"
1,14999.0,72.19999999999999,Дніпровський,"Андрія Аболмасова вул. (Панельна), 4А",,1,Livoberezhna,"50.451864, 30.59815699999999",1.5 km,1476.0,18 mins,1073.0,"50.46006012,30.58544159"
2,10000.0,123.0,Дарницький,"Євгенія Харченка вул. (Леніна), 41",,1,Boryspilska,"50.4033925, 30.68435999999999",2.9 km,2947.0,37 mins,2240.0,"50.38490295,30.69533157"
1,10000.0,59.0,Дніпровський,"Івана Миколайчука вул. (Серафимовича), 17",,1,Livoberezhna,"50.451864, 30.59815699999999",2.6 km,2626.0,33 mins,1959.0,"50.43505859,30.60687256"
1,11700.0,67.0,Святошинський,"Петрицького Анатолія вул., 17",,2,Sviatoshyn,"50.4577675, 30.39065719999999",2.0 km,1970.0,25 mins,1523.0,"50.4465332,30.38284111"
1,10000.0,66.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 39а",Мінська,2,Minska,"50.51224200000001, 30.498551",0.9 km,859.0,11 mins,643.0,"50.51519775,30.50534058"
3,14000.0,136.0,Солом'янський,"Кадетський Гай вул., 7",,2,,,,,,,"50.41401291,30.46727562"
3,14000.0,120.0,Святошинський,"Жолудева вул., 4",,2,Sviatoshyn,"50.4577675, 30.39065719999999",6.2 km,6218.0,1 hour 19 mins,4732.0,"50.41550064,30.39489365"
2,17000.0,125.0,Дарницький,"Бориса Гмирі вул., 14а",,1,Pozniaky,"50.3978642, 30.6347451",1.3 km,1293.0,16 mins,989.0,"50.3904686,30.62922096"
2,10000.0,112.0,Дарницький,"Драгоманова, 8",,1,Pozniaky,"50.3978642, 30.6347451",2.2 km,2222.0,28 mins,1677.0,"50.41436768,30.63573647"
3,25000.0,148.0,Дарницький,"Зарічна вул., 3а",,1,Slavutych,"50.3942606, 30.6048644",1.5 km,1464.0,18 mins,1104.0,"50.39686584,30.60003853"
2,11990.0,117.0,Дарницький,"Бориса Гмирі вул., 6",,1,Pozniaky,"50.3978642, 30.6347451",1.0 km,1029.0,13 mins,771.0,"50.39325333,30.6270504"
4,48022.0,336.0,Печерський,"Лабораторний пров., 8",Олімпійська,3,Palats Ukraina,"50.4214131, 30.5207637",1.1 km,1083.0,12 mins,734.0,"50.42742538,30.52668571"
2,107126.0,195.0,Печерський,"Євгена Коновальця вул. (Щорса), 26 a",,3,Pecherska,"50.4272737, 30.539398",0.9 km,866.0,12 mins,700.0,"50.42716217,30.53063202"
2,14000.0,110.0,Дарницький,"Бориса Гмирі вул., 14",,1,Pozniaky,"50.3978642, 30.6347451",1.1 km,1078.0,14 mins,843.0,"50.39139557,30.62971687"
1,10999.0,48.0,Шевченківський,"Ясногірська вул., 16",,3,Syrets,"50.47676180000001, 30.4327791",0.8 km,843.0,10 mins,596.0,"50.48094177,30.43865967"
2,14500.0,104.0,Печерський,"Миколи Міхновського бульв. (Дружби Народів), 8",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",1.0 km,1016.0,13 mins,760.0,"50.41229248,30.53295326"
2,15000.0,95.0,Печерський,"Велика Васильківська вул. (Червоноармійська), 87",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.5 km,499.0,6 mins,354.0,"50.42515182,30.51841736"
1,6000.0,62.0,Святошинський,"Берестейський просп. (Перемоги), 93",,2,Sviatoshyn,"50.4577675, 30.39065719999999",0.8 km,765.0,10 mins,608.0,"50.45611191,30.38287735"
1,7000.0,57.0,Подільський,"Тульчинська вул., 7",Почайна,3,Pochaina,"50.486079, 30.49784800000001",2.2 km,2179.0,27 mins,1610.0,"50.48484421,30.47935486"
2,9000.0,96.0,Дарницький,"Юрія Пасхаліна вул. (Ілліча), 10/5",,1,Kharkivska,"50.40067610000001, 30.6520895",3.4 km,3409.0,42 mins,2518.0,"50.42671967,30.64998245"
2,13500.0,102.0,Солом'янський,"Генерала Генадія Воробйова вул. (Курська), 13в",,2,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",4.1 km,4054.0,51 mins,3068.0,"50.43494797,30.46491051"
2,13000.0,97.0,Святошинський,"Берестейський просп. (Перемоги), 61/2",,2,Beresteiska,"50.4593178, 30.4186364",0.6 km,593.0,8 mins,469.0,"50.45842743,30.41470146"
2,8000.0,92.0,Голосіївський,"Стратегічне шосе, 11",Деміївська,3,Demiivska,"50.404788, 30.516868",1.2 km,1235.0,15 mins,911.0,"50.40037918,30.52710152"
3,9000.0,125.0,Шевченківський,"Януша Корчака вул. (Баумана), 20Б",,3,Beresteiska,"50.4593178, 30.4186364",0.8 km,850.0,11 mins,684.0,"50.46511078,30.41597366"
2,7000.0,104.0,Солом'янський,"Вацлава Гавела бульв. (Лепсе Івана), 36-Б",,2,Beresteiska,"50.4593178, 30.4186364",4.3 km,4327.0,54 mins,3216.0,"50.4262619,30.41559601"
1,4500.0,43.0,Оболонський,"Кондратюка Юрія вул., 4",,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",4.1 km,4101.0,50 mins,3025.0,"50.5252533,30.45904732"
1,6000.0,56.0,Святошинський,"Юри Гната вул., 5",,2,Sviatoshyn,"50.4577675, 30.39065719999999",3.7 km,3731.0,46 mins,2760.0,"50.43296432,30.38554192"
3,15000.0,179.0,Дніпровський,"Микільсько-Слобідська вул., 2Б",,1,Livoberezhna,"50.451864, 30.59815699999999",0.7 km,715.0,9 mins,557.0,"50.45423126,30.5920105"
3,25488.6,160.0,Печерський,"Лютеранська вул., 17",,3,Khreshchatyk,"50.4473449, 30.5227597",0.4 km,434.0,5 mins,328.0,"50.44490814,30.52604675"
3,51716.0,190.0,Печерський,"Предславинська вул., 40",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",0.3 km,296.0,4 mins,221.0,"50.41613388,30.52545357"
2,20000.0,180.0,Дарницький,"ул. Днепровская наб., 26Б",,1,Osokorky,"50.395248, 30.616231",0.4 km,418.0,5 mins,304.0,"50.39260101,30.61331558"
